ID,Name,Designation,Department,Location,Date_of_Joining,Gender,Salary,Phone_No,GP,Work_From,Last Logout,
891,RYGBG,QA,Application Development,Gurgaon,10/10/19,Male,1057518,9898980890,5.00,Work From Home,09-06-2015 10:11:17,
892,KBEDL,QA,Application Development,Texam,04/09/11,Male,1173174,9898980891,5.00,Work From Office,02-24-2011 00:32:50,
893,WTLAR,TEAM LEAD,Application Development,Pune,23/06/12,Female,1979782,9898980892,4.00,Work From Home,11-29-2011 00:23:46,
894,PKWKM,QA,Operations,Banglore,14/10/20,Male,1163727,9898980893,3.00,Work From Home,08-28-2022 05:12:05,
895,PKHPL,SDET,Application Development,Gurgaon,07/08/15,Female,1897766,9898980894,5.00,,12-04-2010 17:25:22,
896,SNBAL,QA,Testing,Dubai,21/03/21,Female,1164733,9898980895,2.00,,11-06-2019 19:48:49,
897,ZPIKT,TEAM LEAD,Development,Dubai,13/02/20,Male,1872458,9898980896,3.00,Work From Home,11-14-2018 14:21:15,
898,CMPPG,QA,Testing,Pune,24/03/17,Male,1460263,9898980897,3.00,Work From Office,09-11-2016 18:17:41,
899,SXZEA,SDE,Operations,Dubai,11/09/19,Female,1865876,9898980898,4.00,,01-20-2016 09:34:16,
900,FUVFJ,TEAM LEAD,Application Development,Banglore,13/09/19,Male,1470236,9898980899,5.00,Work From Office,06-08-2013 09:58:40,
901,AYNLQ,SDE,Testing,Gurgaon,12/07/14,Male,1052955,9898980900,1.00,Work From Office,11-22-2017 05:25:17,
902,ZWNKY,QA,Testing,Pune,07/06/12,Female,1973231,9898980901,1.00,Work From Home,04-11-2010 02:18:54,
903,TEFRC,QA,Application Development,Banglore,29/08/17,Female,1323915,9898980902,2.00,,02-18-2011 22:38:41,
904,ZZFOA,SDET,Development,Gurgaon,11/10/13,Male,1922755,9898980903,2.00,Work From Office,08-31-2013 15:25:21,
905,CHVSV,QA,Development,Pune,20/07/20,Male,1622344,9898980904,3.00,Work From Home,12-22-2022 07:38:44,
906,WGYTU,SDE,Development,Gurgaon,20/01/17,Female,1958539,9898980905,3.00,Work From Office,12-11-2022 09:06:51,
907,YPCLA,SDE,Application Development,Gurgaon,18/03/20,Male,1105067,9898980906,2.00,Work From Home,09-12-2020 02:03:25,
908,SBNHV,SDET,Testing,Pune,02/03/18,Female,1374627,9898980907,1.00,,02-09-2013 07:15:17,
909,OLILH,SDE,Testing,Gurgaon,28/10/10,Male,1142173,9898980908,3.00,Work From Home,01-13-2017 06:56:55,
910,YEFSK,QA,Application Development,Gurgaon,02/10/11,Female,1134901,9898980909,5.00,Work From Office,09-20-2020 04:24:10,
911,QJMJQ,SDET,Testing,Dubai,24/09/19,Male,1013998,9898980910,1.00,Work From Office,04-02-2019 02:45:17,
912,ITLQB,TEAM LEAD,Application Development,Dubai,10/03/10,Male,1260277,9898980911,4.00,,01-29-2012 09:22:07,
913,DWRIE,QA,Testing,Pune,27/09/20,Male,1756181,9898980912,5.00,Work From Home,01-15-2012 05:52:08,
914,FQREQ,TEAM LEAD,Development,Pune,31/03/20,Female,1234373,9898980913,2.00,Work From Office,05-28-2018 10:11:37,
915,VRJXG,SDET,Development,Pune,25/09/19,Male,1954028,9898980914,4.00,,06-28-2011 02:48:13,
916,DVPUG,QA,Operations,Banglore,17/02/21,Female,1285621,9898980915,1.00,Work From Home,01-08-2013 01:30:12,
917,LWWJR,SDET,Operations,Pune,17/09/21,Male,1666046,9898980916,2.00,Work From Office,05-23-2012 15:42:22,
918,ERYVC,TEAM LEAD,Operations,Gurgaon,26/11/22,Female,1417856,9898980917,4.00,Work From Home,12-26-2019 22:38:30,
919,TFEKC,TEAM LEAD,Application Development,Dubai,20/11/13,Female,1452176,9898980918,5.00,Work From Home,08-28-2017 00:15:28,
920,SOPMI,SDE,Operations,Texam,12/06/19,Male,1600596,9898980919,3.00,Work From Home,02-01-2014 20:56:35,
921,WYAEW,SDE,Application Development,Texam,03/03/18,Male,1706393,9898980920,4.00,Work From Home,12-14-2011 02:13:44,
922,LVWPY,QA,Operations,Texam,27/06/12,Male,1097829,9898980921,3.00,Work From Home,08-26-2012 00:31:02,
923,UXSOC,SDET,Operations,Gurgaon,03/07/14,Female,1016883,9898980922,3.00,Work From Home,05-31-2014 05:34:22,
924,OIUUK,SDET,Application Development,Texam,05/02/11,Male,1718508,9898980923,5.00,Work From Home,07-19-2018 23:30:08,
925,LXSRC,TEAM LEAD,Development,Dubai,21/02/12,Female,1973223,9898980924,3.00,Work From Office,05-28-2010 06:48:50,
926,DNDNC,QA,Operations,Gurgaon,27/04/19,Male,1617897,9898980925,5.00,,03-19-2013 01:14:23,
927,QSJUZ,SDET,Operations,Dubai,05/06/20,Male,1867733,9898980926,1.00,,04-18-2012 12:38:22,
928,FSFRD,SDE,Testing,Texam,21/07/18,Female,1980036,9898980927,2.00,,11-30-2018 12:15:31,
929,RDBZC,SDET,Operations,Texam,17/09/10,Female,1990199,9898980928,5.00,Work From Office,11-25-2021 00:29:03,
930,RZPEQ,SDET,Application Development,Pune,02/09/21,Male,1587461,9898980929,4.00,Work From Office,01-15-2013 20:03:02,
931,WIKUE,MANAGER,Development,Gurgaon,19/04/22,Male,1436264,9898980930,4.00,Work From Office,03-04-2013 15:16:09,
932,JJQZM,TEAM LEAD,Testing,Dubai,08/10/19,Female,1819485,9898980931,5.00,Work From Office,12-24-2010 13:27:30,
933,YGHFB,SDET,Application Development,Gurgaon,02/09/12,Male,1345353,9898980932,3.00,Work From Office,11-09-2013 19:27:16,
934,NEJUR,TEAM LEAD,Operations,Dubai,19/08/17,Female,1321002,9898980933,5.00,,05-23-2013 13:24:30,
935,MYQFX,SDE,Operations,Banglore,26/10/11,Male,1337445,9898980934,2.00,Work From Home,03-27-2016 19:48:19,
936,ZRKOQ,MANAGER,Application Development,Gurgaon,11/07/11,Female,1473049,9898980935,1.00,Work From Office,01-13-2011 08:25:19,
937,YWYSN,SDE,Development,Pune,24/07/19,Male,1314469,9898980936,3.00,Work From Office,02-16-2013 21:07:24,
938,NWHDH,SDET,Development,Pune,08/11/16,Female,1989287,9898980937,3.00,,06-17-2019 08:07:01,
939,UINPC,SDE,Testing,Texam,18/01/19,Male,1638472,9898980938,1.00,,07-21-2020 03:46:19,
940,CGCSZ,QA,Development,Pune,09/08/21,Female,1633495,9898980939,3.00,Work From Office,08-13-2022 11:04:30,
941,AGLJB,QA,Testing,Banglore,22/08/19,Female,1464917,9898980940,5.00,Work From Home,07-09-2012 03:59:04,
942,ACNIK,QA,Operations,Banglore,17/08/11,Male,1480967,9898980941,2.00,Work From Office,06-11-2016 04:47:58,
943,MWQXB,SDET,Development,Pune,23/05/17,Female,1308639,9898980942,5.00,,11-07-2011 23:47:38,
944,NHBXL,MANAGER,Testing,Dubai,10/09/13,Male,1827538,9898980943,3.00,Work From Office,11-25-2018 01:14:41,
945,TGEEI,SDET,Operations,Banglore,31/10/14,Female,1231704,9898980944,4.00,Work From Office,06-07-2013 12:53:59,
946,ZYSZW,SDE,Application Development,Dubai,25/04/10,Male,1584136,9898980945,3.00,,04-03-2016 22:43:33,
947,LPVCL,MANAGER,Testing,Texam,01/10/21,Female,1760271,9898980946,1.00,Work From Home,03-01-2018 19:59:43,
948,DOCSF,TEAM LEAD,Development,Gurgaon,31/10/14,Male,1646333,9898980947,2.00,Work From Office,09-22-2017 00:24:07,
949,ZTPPI,TEAM LEAD,Operations,Texam,06/09/20,Female,1407969,9898980948,4.00,,11-29-2021 02:00:23,
950,FLRVG,TEAM LEAD,Application Development,Gurgaon,30/06/19,Female,1651116,9898980949,5.00,,03-27-2022 16:09:56,
951,MARPB,SDE,Application Development,Pune,25/11/19,Male,1470784,9898980950,4.00,Work From Office,12-28-2010 02:34:43,
952,GZQDU,QA,Testing,Banglore,27/03/15,Female,1323562,9898980951,2.00,Work From Home,03-13-2022 21:35:49,
953,DFWUS,TEAM LEAD,Application Development,Banglore,23/05/11,Male,1606169,9898980952,3.00,Work From Office,02-24-2014 14:28:29,
954,VJQBT,SDE,Testing,Banglore,22/03/11,Male,1278290,9898980953,4.00,,01-05-2013 21:56:39,
955,ACKOU,TEAM LEAD,Testing,Dubai,03/07/21,Male,1253274,9898980954,3.00,Work From Office,01-24-2016 07:47:28,
956,BNDEF,SDET,Testing,Pune,20/07/10,Male,1670896,9898980955,5.00,Work From Home,12-01-2017 20:25:27,
957,SWPNY,MANAGER,Application Development,Pune,02/01/16,Female,1982909,9898980956,4.00,Work From Home,02-06-2011 08:43:59,
958,KAUZP,QA,Application Development,Gurgaon,16/07/13,Male,1271548,9898980957,3.00,Work From Office,09-09-2019 07:30:15,
959,ERZQG,SDE,Testing,Pune,03/04/19,Female,1477405,9898980958,5.00,,03-08-2011 04:08:54,
960,BPLJR,SDET,Operations,Gurgaon,03/04/12,Male,1512847,9898980959,4.00,,08-29-2015 00:25:48,
961,JCNEL,SDET,Operations,Gurgaon,31/05/11,Female,1354306,9898980960,5.00,Work From Office,11-22-2020 00:02:45,
962,UZFFJ,MANAGER,Development,Pune,22/02/19,Male,1294012,9898980961,4.00,Work From Office,07-03-2018 09:15:00,
963,PNLVY,MANAGER,Operations,Texam,06/01/18,Male,1970452,9898980962,4.00,,12-22-2020 03:46:27,
964,AVEWU,SDE,Testing,Texam,14/01/21,Male,1440813,9898980963,3.00,,11-01-2012 14:09:17,
965,SJUEK,TEAM LEAD,Testing,Texam,21/03/16,Male,1226846,9898980964,5.00,Work From Home,11-18-2019 16:26:46,
966,TVZKL,QA,Application Development,Banglore,03/02/21,Male,1247664,9898980965,1.00,Work From Office,04-27-2018 11:07:52,
967,YEOVQ,SDET,Application Development,Banglore,18/09/20,Female,1957414,9898980966,2.00,Work From Office,11-02-2019 23:08:44,
968,KFUIL,SDET,Testing,Pune,14/11/18,Male,1376605,9898980967,5.00,,03-05-2016 08:50:47,
969,LBDVJ,QA,Application Development,Banglore,08/01/21,Male,1150820,9898980968,3.00,Work From Office,11-16-2019 05:30:11,
970,AZXIX,SDE,Operations,Pune,24/11/18,Male,1397033,9898980969,4.00,Work From Home,05-27-2021 20:29:34,
971,UKUWT,TEAM LEAD,Application Development,Pune,10/10/16,Male,1997574,9898980970,5.00,Work From Office,08-14-2012 05:15:36,
972,ZBXBY,MANAGER,Operations,Gurgaon,13/08/17,Female,1924486,9898980971,2.00,,09-25-2013 19:23:35,
973,KTTPZ,QA,Testing,Dubai,03/10/20,Female,1730944,9898980972,4.00,,11-15-2020 19:04:36,
974,BILNR,TEAM LEAD,Operations,Gurgaon,24/11/19,Female,1062616,9898980973,1.00,Work From Office,02-07-2018 04:41:55,
975,BGLCX,QA,Operations,Banglore,03/06/19,Female,1449013,9898980974,1.00,,08-21-2017 19:18:10,
976,CUCVP,SDE,Development,Dubai,25/11/12,Female,1346540,9898980975,5.00,Work From Office,06-09-2019 17:56:43,
977,EQQMI,SDET,Operations,Texam,04/03/19,Male,1561742,9898980976,1.00,Work From Office,09-15-2016 08:12:12,
978,ALVQH,TEAM LEAD,Application Development,Banglore,02/09/15,Male,1563064,9898980977,2.00,Work From Home,09-17-2010 11:31:40,
979,VSONV,MANAGER,Operations,Banglore,29/11/21,Female,1098698,9898980978,2.00,Work From Office,11-20-2022 19:25:50,
980,YWPCQ,SDET,Application Development,Gurgaon,06/09/13,Male,1486930,9898980979,4.00,Work From Office,11-19-2022 02:48:53,
981,OJRUP,TEAM LEAD,Operations,Gurgaon,01/06/22,Male,1850628,9898980980,4.00,Work From Office,08-12-2014 12:37:29,
982,LEJVU,TEAM LEAD,Development,Dubai,06/01/14,Female,1745547,9898980981,2.00,Work From Home,08-14-2019 21:28:32,
983,UDXKN,QA,Application Development,Gurgaon,15/03/22,Female,1203438,9898980982,2.00,Work From Home,03-27-2015 16:12:43,
984,ZKMNT,QA,Application Development,Banglore,25/03/11,Male,1774118,9898980983,2.00,Work From Office,06-06-2011 04:18:01,
985,VHDNY,QA,Development,Pune,21/01/21,Female,1767852,9898980984,2.00,Work From Office,12-20-2016 04:08:22,
986,PHHFS,SDET,Application Development,Banglore,24/03/10,Female,1303526,9898980985,1.00,,08-07-2018 00:34:46,
987,EXVNW,MANAGER,Testing,Dubai,29/09/11,Male,1060009,9898980986,5.00,,02-21-2018 06:50:56,
988,MPBLQ,MANAGER,Testing,Pune,07/01/17,Male,1479668,9898980987,2.00,Work From Home,11-02-2012 20:18:54,
1010,RXPSN,MANAGER,Operations,Dubai,24/04/18,Male,1455476,9898980988,2.00,Work From Office,03-23-2010 02:27:31,
990,NJCDM,SDET,Operations,Dubai,18/11/16,Male,1448074,9898980989,5.00,,12-02-2021 12:50:44,
991,TKVNC,SDE,Testing,Banglore,15/06/19,Male,1228948,9898980990,5.00,,07-12-2012 22:49:30,
992,QFRUQ,SDE,Operations,Gurgaon,07/06/15,Male,1588734,9898980991,3.00,,11-07-2017 03:31:21,
993,HRQDT,TEAM LEAD,Operations,Texam,14/03/15,Female,1721877,9898980992,2.00,Work From Home,01-16-2011 03:42:48,
994,AWDPU,MANAGER,Testing,Texam,31/03/14,Female,1055445,9898980993,3.00,,06-20-2016 06:20:23,
995,MEIRX,TEAM LEAD,Testing,Banglore,11/09/14,Male,1890510,9898980994,4.00,Work From Office,01-18-2016 09:14:26,
996,KXKQS,QA,Development,Dubai,03/03/14,Male,1305523,9898980995,5.00,Work From Home,02-14-2016 18:46:30,
997,NIDWO,MANAGER,Development,Dubai,21/10/20,Male,1409072,9898980996,2.00,,03-17-2016 10:23:09,
998,NYDJU,TEAM LEAD,Testing,Texam,27/07/18,Female,1235734,9898980997,1.00,,09-18-2013 16:00:35,
999,QSQPJ,MANAGER,Application Development,Dubai,03/05/16,Female,1482618,9898980998,1.00,,04-03-2017 10:47:42,
1000,TUSTR,SDET,Development,Texam,10/02/10,Male,1535115,9898980999,1.00,,05-02-2012 02:40:01,
